priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage
2,2,5,37.000000,77,28,28,0,0,4,0,4,0,138,0,1,1,0,0.272727,0.000000,0.090909,0.818182,0.466426,0.008873
1,6,6,15.666667,212,1,1,0,0,97,15,97,15,2967,526,1,0,0,1.133333,0.333333,0.066667,0.733333,0.102484,0.004129
1,4,4,26.750000,70,0,0,4,7,54,1,54,1,1782,18,0,0,10,1.133333,0.333333,0.266667,0.266667,0.360468,0.098393
2,2,6,64.500000,85,0,0,0,0,2,1,2,1,99,48,0,0,0,0.181818,0.000000,0.000000,0.090909,0.667163,0.327198
1,1,7,10.000000,103,45,43,0,0,8,1,8,1,390,66,1,0,17,0.666667,0.000000,0.000000,0.066667,0.038868,0.166995
0,10,8,63.000000,41,0,0,10,14,71,14,71,14,2499,499,3,0,0,6.200000,1.600000,0.200000,2.600000,0.555743,0.006319
2,2,7,15.000000,29,11,11,219,45,15,3,15,3,568,93,1,0,0,0.500000,0.045455,0.227273,0.454545,0.063202,0.004238
0,2,4,10.000000,117,0,0,0,3,5,2,5,2,172,38,0,0,0,2.000000,0.600000,0.000000,0.600000,0.730403,0.097292
1,20,13,16.300000,79,2,2,0,0,55,5,55,5,1908,129,1,0,0,2.933333,0.266667,0.066667,1.533333,0.375315,0.072748
1,7,9,15.571429,106,43,43,0,0,82,11,82,11,2374,346,3,0,10,1.266667,0.000000,0.066667,0.733333,0.419873,0.444085
1,0,3,0.000000,91,0,0,30,13,46,11,46,11,1356,316,0,0,4,0.200000,0.000000,0.066667,0.533333,0.756801,0.357736
1,1,4,54.000000,83,27,21,0,0,13,3,13,3,365,68,1,0,0,0.800000,0.000000,0.066667,0.400000,0.472384,0.014022
0,3,4,35.333333,128,0,0,22,10,8,1,8,1,208,12,0,0,4,2.400000,1.000000,0.200000,2.400000,0.112834,0.008578
0,4,5,11.250000,46,1,1,0,0,35,3,35,3,1069,131,2,1,4,3.200000,0.600000,0.200000,2.400000,0.133890,0.018408
1,9,4,21.555556,29,0,0,0,0,1,0,1,0,24,0,0,0,0,0.733333,0.133333,0.133333,1.400000,0.040211,0.489658
1,1,3,5.000000,375,0,0,3,9,21,4,21,4,471,66,0,0,0,0.333333,0.066667,0.066667,0.466667,0.086818,0.036582
0,6,6,28.500000,46,0,0,0,0,8,1,8,1,265,25,1,1,0,5.800000,0.600000,0.600000,1.200000,0.227696,0.004226
2,17,12,29.294118,47,6,6,5,0,2,0,2,0,94,0,5,0,0,2.181818,0.545455,0.227273,1.454545,0.050434,0.968941
1,1,3,115.000000,163,1,1,0,0,60,7,60,7,1611,170,0,0,0,0.133333,0.000000,0.000000,0.266667,0.348374,0.182769
0,1,2,44.000000,120,13,13,36,26,31,7,31,7,861,235,0,0,0,0.600000,0.000000,0.000000,0.200000,0.889113,0.357736
0,7,6,21.000000,249,0,0,0,7,347,54,347,54,8851,1280,0,0,0,4.000000,0.800000,0.800000,2.600000,0.432922,0.235612
1,3,7,15.333333,92,1,1,1,93,4,1,4,1,123,31,3,1,0,1.133333,0.066667,0.000000,0.600000,0.281614,0.923411
0,2,6,60.000000,157,82,80,0,0,6,0,6,0,129,0,1,1,4,3.200000,0.400000,0.200000,1.400000,0.104306,0.004558
2,8,8,24.125000,130,0,0,160,85,0,0,0,0,0,0,0,0,0,0.681818,0.045455,0.181818,0.909091,0.056611,0.242054
0,5,5,49.200000,61,0,0,0,0,325,58,325,58,8504,1466,2,0,0,4.000000,0.600000,0.000000,1.200000,0.495410,0.121227
0,9,8,35.000000,171,0,0,0,0,137,9,137,9,2900,289,0,0,0,3.400000,0.400000,0.000000,2.000000,0.614882,0.038976
0,3,4,17.666667,508,1,0,0,4,2,0,2,0,51,0,2,1,13,2.000000,0.000000,0.000000,2.600000,0.540229,0.004129
1,1,3,9.000000,72,11,11,0,0,16,1,16,1,403,12,1,0,0,1.000000,0.066667,0.000000,0.066667,0.039842,0.049319
0,1,6,5.000000,64,0,0,19,3,5,2,5,2,183,80,0,0,0,5.200000,0.200000,0.000000,0.400000,0.493677,0.215714
1,1,5,115.000000,143,6,6,0,0,17,2,17,2,527,46,0,0,0,0.333333,0.000000,0.000000,0.200000,0.841477,0.004544
0,4,5,81.000000,105,4,4,0,0,14,2,10,1,845,95,1,1,0,2.200000,0.400000,0.200000,1.600000,0.336005,0.031750
1,3,8,128.333333,194,11,10,0,0,10,0,10,0,232,0,5,1,0,0.333333,0.000000,0.000000,1.933333,0.046020,0.030178
0,7,8,26.428571,173,1,1,9,99,394,63,394,63,10416,1879,0,0,0,3.800000,0.400000,0.200000,1.600000,0.259106,0.235612
1,0,4,0.000000,166,1,1,1,102,0,0,0,0,0,0,0,0,40,0.200000,0.066667,0.000000,0.066667,0.816513,0.231297
1,12,8,31.416667,158,2,2,9,33,56,8,56,8,1502,253,0,0,0,1.600000,0.266667,0.200000,1.200000,0.482772,0.235612
2,18,9,28.722222,219,24,24,0,0,14,6,14,6,464,205,0,0,0,1.409091,0.272727,0.363636,1.590909,0.069526,0.087777
0,8,7,34.500000,26,0,0,0,35,7,5,7,5,169,107,3,1,0,3.000000,0.000000,0.000000,1.800000,0.766064,0.015271
1,4,8,32.500000,68,0,0,0,0,8,1,8,1,263,41,3,1,0,1.000000,0.000000,0.066667,1.133333,0.316336,0.015212
1,0,3,0.000000,811,1,1,1,102,0,0,0,0,0,0,0,0,0,0.200000,0.066667,0.000000,0.000000,0.816513,0.231297
1,4,5,17.500000,106,0,0,0,0,66,12,66,12,1529,247,1,0,0,0.733333,0.066667,0.066667,0.666667,0.053756,0.187955
1,0,2,0.000000,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0.066667,0.000000,0.000000,0.200000,0.930355,0.176849
0,7,6,25.000000,127,2,2,0,0,466,77,466,77,12321,1900,0,0,0,3.000000,0.400000,0.000000,1.600000,0.653796,0.235612
2,2,4,26.000000,108,83,81,320,82,12,0,12,0,538,0,2,0,0,0.909091,0.045455,0.000000,0.181818,0.051581,0.037304
1,9,8,37.111111,107,0,0,0,0,15,7,15,7,428,193,3,0,0,2.066667,0.200000,0.200000,1.466667,0.090794,0.004164
0,0,0,0.000000,202,24,24,0,0,70,24,70,24,1519,543,0,0,0,0.000000,0.000000,0.000000,0.000000,0.911847,0.098930
0,3,3,23.333333,51,1,1,3,130,56,34,56,34,1296,803,0,0,0,1.200000,0.000000,0.000000,0.600000,0.875252,0.235612
1,10,8,45.500000,199,2,2,0,0,9,2,9,2,220,40,1,0,0,1.333333,0.066667,0.000000,0.866667,0.448038,0.739480
0,4,9,12.500000,167,0,0,0,0,338,59,338,59,8692,1534,2,0,0,4.600000,0.600000,0.200000,1.000000,0.088877,0.121227
1,13,10,110.000000,58,0,0,0,0,4,0,4,0,83,0,5,1,0,0.866667,0.000000,0.266667,2.800000,0.664057,0.963978
0,9,9,64.777778,203,0,0,20,0,13,1,13,1,470,29,0,0,0,2.800000,0.000000,0.400000,2.800000,0.127124,0.357959
1,9,5,75.666667,100,0,0,0,0,6,4,6,4,122,75,0,0,0,1.466667,0.400000,0.133333,0.666667,0.432309,0.138503
2,1,4,14.000000,97,0,0,12,11,31,3,31,3,950,66,0,0,0,0.227273,0.090909,0.045455,0.363636,0.168625,0.022202
2,1,5,6.000000,72,3,3,0,0,54,4,52,2,1996,102,0,0,0,0.363636,0.090909,0.000000,0.227273,0.078537,0.182769
1,3,6,48.000000,157,80,79,0,0,59,11,59,11,1789,378,0,0,33,0.533333,0.133333,0.133333,1.000000,0.036249,0.357736
1,2,3,4.500000,25,18,18,193,56,53,4,53,4,1693,133,0,0,44,0.200000,0.000000,0.066667,0.800000,0.063695,0.310967
0,7,9,33.428571,78,67,66,0,0,26,5,26,5,871,203,1,1,0,3.400000,0.600000,0.200000,3.600000,0.525063,0.180185
0,7,4,47.285714,147,0,0,0,0,14,4,14,4,284,95,0,0,0,3.600000,0.600000,0.600000,3.400000,0.521214,0.448768
1,3,4,20.000000,27,0,0,10,0,106,9,105,8,3401,274,0,0,0,1.066667,0.066667,0.000000,0.200000,0.033478,0.182769
0,7,9,25.857143,42,0,0,0,0,12,1,12,1,401,45,2,1,0,5.400000,0.400000,0.000000,1.800000,0.097737,0.061092
0,0,3,0.000000,254,9,9,25,58,17,2,17,2,406,49,1,0,0,0.800000,0.000000,0.000000,0.200000,0.862186,0.507196
1,2,4,60.500000,15,0,0,0,7,11,0,11,0,300,0,0,0,27,0.200000,0.000000,0.066667,0.666667,0.668899,0.097292
1,1,3,9.000000,32,0,0,0,0,29,1,29,1,860,16,0,0,0,0.333333,0.000000,0.066667,0.600000,0.308958,0.171128
1,6,6,25.333333,66,2,2,12,1,2,0,2,0,73,0,1,0,0,1.600000,0.200000,0.000000,0.400000,0.537139,0.004435
0,13,7,22.615385,84,5,5,0,0,42,13,42,13,1288,453,0,0,0,4.000000,0.600000,0.000000,2.800000,0.108595,0.036582
2,6,8,8.666667,77,98,97,311,91,12,0,12,0,295,0,0,0,0,0.590909,0.090909,0.045455,0.500000,0.104411,0.036582
1,8,5,95.125000,380,0,0,4,22,17,4,16,4,582,173,1,0,0,5.066667,3.733333,0.000000,0.533333,0.457319,0.027485
0,3,5,32.000000,152,0,0,0,0,10,0,10,0,272,0,0,0,0,4.200000,0.600000,0.400000,1.400000,0.561150,0.192233
2,1,4,32.000000,66,3,3,1,1,19,2,19,2,461,49,4,1,0,0.727273,0.045455,0.000000,0.545455,0.051687,0.004290
1,2,5,9.000000,33,1,1,0,0,115,13,115,13,3766,395,0,0,0,0.533333,0.000000,0.066667,0.866667,0.042142,0.182769
0,7,7,14.142857,208,1,1,10,0,12,5,12,5,372,149,1,0,0,3.600000,0.400000,0.200000,2.400000,0.111674,0.013549
1,2,4,10.500000,59,18,17,0,0,211,48,211,48,5300,1210,1,1,14,0.333333,0.000000,0.000000,0.133333,0.806101,0.026683
0,0,7,0.000000,254,3,0,3,0,1,0,1,0,31,0,2,2,5,0.800000,0.000000,0.000000,1.000000,0.098830,0.914177
0,0,1,0.000000,84,4,4,0,0,178,72,178,72,4368,1826,1,0,0,0.400000,0.000000,0.000000,0.000000,0.901244,0.409768
1,1,5,44.000000,108,2,2,0,0,2,0,2,0,60,0,1,0,0,1.133333,0.066667,0.000000,0.066667,0.593036,0.004753
2,2,5,34.500000,133,13,13,0,0,65,12,65,12,1748,325,0,0,0,0.318182,0.000000,0.000000,0.090909,0.522818,0.038925
0,0,2,0.000000,283,8,8,0,0,14,1,14,1,423,38,0,0,0,0.400000,0.000000,0.000000,0.200000,0.720985,0.104977
2,20,9,28.400000,82,0,0,0,0,5,0,5,0,131,0,3,0,0,1.590909,0.090909,0.045455,1.045455,0.268851,0.970612
1,10,8,22.100000,104,0,0,0,2,6,0,6,0,204,0,2,0,0,1.466667,0.133333,0.000000,0.666667,0.036236,0.018356
0,3,6,36.333333,88,0,0,0,0,375,75,375,75,9736,1990,0,0,0,3.400000,1.400000,0.000000,1.000000,0.585574,0.235612
1,0,3,0.000000,331,9,9,25,166,2,1,2,1,55,31,1,0,0,0.400000,0.000000,0.000000,0.066667,0.042828,0.196468
2,2,4,27.500000,326,82,82,159,16,15,0,15,0,398,0,0,0,0,0.681818,0.090909,0.000000,0.090909,0.053754,0.008016
0,8,6,17.750000,76,7,7,10,132,31,3,31,3,1040,114,1,1,0,2.400000,0.200000,0.600000,3.000000,0.317937,0.019729
0,1,2,25.000000,179,1,1,59,10,6,2,6,2,338,95,0,0,0,1.000000,0.200000,0.000000,0.800000,0.848194,0.231633
0,11,5,45.363636,63,0,0,0,38,1,0,1,0,35,0,0,0,0,4.600000,0.400000,0.400000,4.200000,0.126273,0.181993
0,15,7,235.800000,36,0,0,0,106,35,7,35,7,1436,257,1,1,0,5.200000,1.000000,0.000000,3.200000,0.129601,0.104949
0,1,4,23.000000,40,0,0,0,0,2,0,2,0,42,0,0,0,0,1.000000,0.000000,0.000000,0.400000,0.874602,0.004901
1,3,10,7.333333,11,0,0,0,2,7,3,7,3,188,78,0,0,0,0.866667,0.066667,0.200000,0.800000,0.457156,0.036582
1,3,4,29.000000,48,1,1,8,37,9,7,9,7,364,289,0,0,0,0.400000,0.000000,0.200000,1.000000,0.091215,0.080389
1,2,6,34.500000,59,9,9,120,102,6,0,6,0,168,0,1,1,28,0.400000,0.133333,0.466667,1.533333,0.038770,0.011091
0,3,6,24.000000,378,9,9,19,402,14,8,14,8,483,246,0,0,3,2.800000,0.600000,0.200000,2.000000,0.630179,0.171128
1,3,6,51.666667,46,3,3,0,0,59,9,59,9,1535,257,1,0,0,0.733333,0.000000,0.066667,0.666667,0.050376,0.049914
2,2,5,28.500000,22,0,0,0,0,1,1,1,1,26,26,0,0,0,0.363636,0.000000,0.409091,1.500000,0.091393,0.104977
0,1,3,15.000000,44,0,0,0,0,3,0,3,0,71,0,0,0,0,1.800000,0.400000,0.000000,0.400000,0.430227,0.006848
1,1,5,115.000000,126,4,4,18,560,22,5,22,5,631,167,0,0,0,0.200000,0.066667,0.000000,0.600000,0.807457,0.327198
0,2,4,40.000000,84,5,5,0,0,20,1,20,1,658,53,0,0,6,1.200000,0.000000,0.000000,0.400000,0.837171,0.171128
1,0,4,0.000000,280,0,0,0,68,20,3,20,3,642,104,0,0,0,0.333333,0.133333,0.000000,0.000000,0.921145,0.182769
2,1,4,20.000000,10,1,1,0,0,4,2,4,2,131,84,0,0,0,0.272727,0.000000,0.000000,0.181818,0.053878,0.004151
1,1,10,22.000000,109,1,1,1,102,8,4,8,4,264,156,1,0,26,0.733333,0.066667,0.066667,1.066667,0.034798,0.081858
0,2,4,15.500000,133,68,67,93,25,71,11,71,11,1772,248,2,0,0,2.400000,0.000000,0.000000,0.400000,0.649569,0.049914
2,2,3,5.500000,99,129,121,957,429,37,3,36,2,1618,165,0,0,0,0.500000,0.181818,0.090909,0.363636,0.056112,0.004985
1,0,1,0.000000,45,2,2,40,3,1,0,1,0,45,0,0,0,0,0.066667,0.000000,0.000000,0.000000,0.368275,0.456115
1,7,7,24.857143,118,43,41,77,25,22,2,22,2,798,119,2,1,9,0.666667,0.000000,0.266667,1.133333,0.044556,0.431936
1,14,11,32.571429,123,12,12,0,0,100,21,98,20,3042,638,0,0,0,2.266667,0.466667,0.133333,1.000000,0.466955,0.107085
0,4,6,31.000000,70,0,0,0,0,376,75,376,75,9754,1985,0,0,0,2.000000,0.200000,0.800000,3.400000,0.484361,0.235612
2,4,4,38.000000,107,0,0,0,0,0,0,0,0,0,0,2,0,0,0.772727,0.000000,0.000000,0.181818,0.530286,0.063752
1,3,5,11.000000,79,14,14,203,392,36,0,36,0,1218,0,4,0,19,1.000000,0.000000,0.000000,0.333333,0.302124,0.293662
0,4,5,94.500000,234,93,92,122,26,121,17,121,17,2924,351,0,0,0,2.400000,0.600000,0.000000,1.600000,0.127326,0.038976
1,2,3,27.500000,611,8,8,0,0,20,8,20,8,560,185,0,0,32,0.200000,0.000000,0.066667,1.000000,0.119620,0.171128
1,2,4,5.500000,47,0,0,2,8,96,8,96,8,2844,240,0,0,0,0.933333,0.066667,0.066667,0.466667,0.435443,0.357736
0,7,10,23.857143,82,0,0,0,0,12,4,12,4,311,88,3,1,0,7.800000,1.600000,0.400000,2.800000,0.101521,0.017147
1,3,3,15.666667,100,7,7,16,513,19,4,19,4,531,100,1,1,9,0.333333,0.000000,0.266667,1.066667,0.044030,0.080102
1,1,4,14.000000,88,31,30,0,0,22,6,22,6,765,235,2,1,0,0.533333,0.000000,0.000000,0.200000,0.107070,0.181344
0,4,4,17.750000,46,0,0,0,178,330,39,330,39,8315,993,0,0,0,3.200000,0.800000,0.600000,1.200000,0.498150,0.235612
0,2,5,23.000000,42,76,75,91,87,65,6,65,6,2280,243,1,0,0,2.000000,0.000000,0.600000,1.800000,0.689678,0.153865
1,2,3,12.500000,51,0,0,0,0,41,12,41,12,1126,249,2,1,0,0.333333,0.000000,0.066667,0.666667,0.071544,0.221821
2,2,2,9.500000,119,2,2,9,4,5,0,5,0,175,0,0,0,63,0.181818,0.000000,0.045455,0.909091,0.051574,0.032966
0,17,7,40.176471,59,0,0,0,2,162,4,162,4,3924,135,0,0,0,5.600000,2.800000,1.200000,3.600000,0.492320,0.100638
2,0,1,0.000000,16,0,0,0,0,12,4,12,4,248,60,0,0,3,0.045455,0.000000,0.000000,0.000000,0.066294,0.133397
0,0,0,0.000000,26,4,4,0,0,169,68,169,68,4082,1681,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
0,3,3,8.666667,104,1,1,5,84,322,53,322,53,8421,1360,0,0,0,2.400000,0.600000,0.200000,0.600000,0.091279,0.235612
0,0,3,0.000000,168,2,0,0,0,16,1,16,1,414,23,1,0,0,1.000000,0.000000,0.000000,0.000000,0.300675,0.005460
1,1,6,20.000000,45,0,0,11,1,28,4,28,4,1176,199,1,0,0,1.400000,0.266667,0.000000,0.066667,0.565997,0.466768
1,0,3,0.000000,232,7,7,16,561,28,3,28,3,954,108,1,0,0,0.400000,0.000000,0.000000,0.000000,0.063306,0.504295
0,0,3,0.000000,515,0,0,0,18,0,0,0,0,0,0,0,0,0,0.400000,0.000000,0.000000,0.200000,0.261926,0.042657
0,5,3,51.400000,144,9,9,0,0,11,4,11,4,357,159,0,0,0,1.400000,0.000000,0.200000,1.200000,0.105525,0.188180
0,1,4,22.000000,86,7,7,21,455,0,0,0,0,0,0,1,0,0,2.400000,0.800000,0.000000,1.000000,0.620070,0.075867
1,1,5,15.000000,202,1,1,5,15,50,9,50,9,1422,285,0,0,0,0.533333,0.133333,0.000000,0.133333,0.045541,0.038925
0,2,5,16.000000,18,0,0,69,0,16,2,16,2,382,37,0,0,0,1.000000,0.000000,0.200000,2.000000,0.123656,0.038925
1,5,6,27.200000,163,1,1,9,69,4,1,4,1,110,24,1,1,0,0.666667,0.000000,0.133333,0.600000,0.106911,0.004128
2,8,14,152.375000,102,2,2,0,0,0,0,0,0,0,0,2,1,0,1.409091,0.272727,0.272727,1.272727,0.333501,0.914504
1,4,7,34.500000,42,2,2,0,0,37,7,37,7,1062,221,3,0,0,1.466667,0.066667,0.000000,0.266667,0.443913,0.969025
1,1,5,115.000000,34,0,0,16,147,21,4,21,4,596,132,0,0,27,0.466667,0.133333,0.000000,0.533333,0.649596,0.327198
2,7,7,13.857143,115,2,2,0,0,0,0,0,0,0,0,4,1,3,0.727273,0.045455,0.090909,1.045455,0.391202,0.494808
0,3,3,108.333333,18,1,1,2,0,1,1,1,1,19,19,0,0,0,1.200000,0.400000,0.000000,0.800000,0.443698,0.005197
0,8,6,12.125000,66,2,0,0,0,15,0,15,0,379,0,3,0,0,7.600000,0.600000,0.600000,3.400000,0.246055,0.004690
0,0,3,0.000000,135,58,57,118,42,2,1,2,1,87,49,1,1,0,0.600000,0.000000,0.000000,0.000000,0.911370,0.567171
1,2,5,61.000000,34,0,0,0,0,47,13,47,13,1369,323,0,0,24,1.400000,0.000000,0.066667,1.066667,0.037978,0.032966
2,7,4,35.571429,108,58,58,210,89,1,0,1,0,21,0,1,0,0,1.181818,0.181818,0.000000,0.318182,0.257180,0.006206
0,1,3,210.000000,352,0,0,0,0,123,20,123,20,2999,432,2,1,0,2.400000,0.200000,0.000000,0.200000,0.098961,0.121888
0,9,5,87.111111,374,1,1,10,4,7,1,7,1,119,26,0,0,0,4.000000,1.200000,0.200000,3.000000,0.258894,0.036252
2,4,5,19.500000,122,82,82,252,37,25,5,25,5,752,133,2,0,3,0.818182,0.363636,0.045455,0.181818,0.553809,0.029032
1,0,4,0.000000,15,5,5,10,2,43,26,43,26,1681,921,1,0,0,0.933333,0.066667,0.000000,0.133333,0.570303,0.495007
0,4,6,25.250000,75,0,0,13,10,17,2,17,2,452,42,0,0,0,2.600000,0.600000,0.200000,2.200000,0.107259,0.008488
0,4,4,28.500000,26,0,0,0,3,87,5,87,5,2334,144,0,0,0,2.600000,0.000000,0.000000,0.800000,0.392309,0.036582
0,1,3,51.000000,138,2,1,37,0,4,1,4,1,119,45,0,0,0,1.800000,0.000000,0.000000,0.400000,0.287388,0.310967
0,11,8,38.000000,210,0,0,0,0,117,13,117,13,3486,428,3,2,0,3.400000,0.000000,1.600000,3.600000,0.100210,0.010427
1,4,5,12.750000,64,0,0,0,0,38,9,38,9,1172,245,1,0,11,1.333333,0.000000,0.000000,0.666667,0.334222,0.058223
2,10,11,82.500000,100,120,120,0,0,74,9,74,9,2420,370,2,1,0,0.909091,0.090909,0.136364,0.818182,0.050328,0.004143
1,1,4,15.000000,179,0,0,35,12,18,2,18,2,518,78,0,0,0,0.600000,0.000000,0.000000,0.133333,0.036628,0.022202
0,1,5,34.000000,94,0,0,0,0,2,0,2,0,109,0,1,1,0,1.200000,0.000000,0.200000,1.200000,0.224412,0.004161
2,1,4,10.000000,55,27,27,0,0,2,1,2,1,47,27,1,0,0,0.409091,0.000000,0.000000,0.045455,0.130015,0.116856
2,6,8,30.833333,101,80,80,268,60,17,6,17,6,489,220,1,0,0,1.045455,0.090909,0.045455,0.681818,0.347643,0.063132
0,2,5,13.000000,52,0,0,0,21,16,16,16,16,468,468,2,1,10,0.800000,0.000000,0.200000,2.000000,0.100726,0.187088
0,1,2,20.000000,103,1,1,0,0,17,8,16,8,365,192,0,0,0,1.000000,0.200000,0.200000,1.600000,0.160696,0.242054
0,0,4,0.000000,235,0,0,0,0,3,0,3,0,107,0,1,1,0,0.600000,0.000000,0.000000,2.000000,0.106736,0.491468
1,7,8,22.285714,167,55,51,74,16,0,0,0,0,0,0,5,1,0,0.933333,0.000000,0.333333,2.266667,0.339655,0.013771
0,2,2,9.500000,116,1,1,5,84,322,55,322,55,8403,1392,0,0,0,3.400000,1.200000,0.000000,0.400000,0.478550,0.235612
0,6,7,25.500000,30,0,0,0,0,38,1,38,1,1289,13,1,1,0,2.600000,1.000000,0.000000,1.400000,0.537506,0.014834
2,4,11,17.500000,64,1,1,11,8,20,4,20,4,681,178,0,0,2,0.863636,0.000000,0.000000,0.227273,0.052190,0.025712
2,1,5,115.000000,106,22,21,0,0,3,0,3,0,116,0,0,0,34,0.409091,0.090909,0.000000,0.045455,0.255000,0.172354
0,0,5,0.000000,262,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000,0.000000,0.200000,0.600000,0.614540,0.217938
0,2,6,36.000000,152,0,0,0,0,10,0,10,0,272,0,0,0,0,4.000000,0.200000,0.200000,1.200000,0.570794,0.192233
2,22,8,33.000000,76,0,0,0,0,12,4,12,4,408,110,0,0,0,1.409091,0.045455,0.045455,1.272727,0.343181,0.107085
1,4,5,36.500000,275,0,0,84,43,71,10,71,10,2132,282,0,0,0,0.733333,0.066667,0.066667,0.400000,0.805680,0.206311
1,3,7,32.666667,421,8,6,8,0,114,13,104,6,3321,275,1,0,0,0.866667,0.000000,0.066667,0.600000,0.042400,0.432415
2,3,5,13.000000,197,6,5,37,9,12,0,12,0,420,0,0,0,4,0.272727,0.000000,0.045455,0.818182,0.277722,0.098393
1,7,4,17.714286,95,2,2,9,13,25,2,24,1,702,39,0,0,4,0.800000,0.066667,0.066667,0.933333,0.672063,0.004544
0,3,8,19.000000,49,7,7,0,0,334,44,334,44,8437,1113,0,0,0,2.800000,0.000000,0.200000,1.200000,0.439211,0.235612
1,0,3,0.000000,29,0,0,0,0,41,12,41,12,1296,258,0,0,0,0.133333,0.000000,0.000000,0.000000,0.942432,0.098930
2,1,3,13.000000,87,94,90,397,114,13,3,13,3,445,95,1,0,0,0.409091,0.045455,0.045455,0.045455,0.170958,0.208549
0,3,5,23.000000,76,0,0,0,0,72,11,72,11,2136,246,1,0,3,2.800000,0.400000,0.000000,0.600000,0.377810,0.038929
1,1,4,25.000000,86,0,0,0,7,12,2,12,2,409,39,1,0,0,1.200000,0.200000,0.000000,0.066667,0.562216,0.582362
0,3,5,14.666667,81,0,0,0,0,84,7,84,7,2617,195,1,0,0,1.600000,0.000000,0.400000,0.800000,0.831638,0.176261
1,4,5,19.750000,44,0,0,0,3,5,1,5,1,146,35,0,0,0,0.666667,0.000000,0.133333,0.866667,0.046879,0.004132
2,1,5,16.000000,126,79,78,118,20,2,0,2,0,54,0,1,0,0,0.363636,0.000000,0.000000,0.045455,0.279396,0.201676
2,1,5,24.000000,123,0,0,0,0,3,3,3,3,97,97,0,0,0,0.500000,0.000000,0.000000,0.090909,0.289991,0.108369
2,1,3,115.000000,73,1,1,39,8,18,0,18,0,578,0,0,0,0,0.454545,0.090909,0.000000,0.045455,0.743416,0.357736
2,0,4,0.000000,105,88,85,330,108,4,0,4,0,128,0,1,0,0,0.272727,0.000000,0.000000,0.227273,0.648019,0.427007
1,2,7,105.000000,47,0,0,0,0,98,18,96,16,3134,546,0,0,19,0.466667,0.000000,0.133333,1.066667,0.141732,0.182769
0,1,6,7.000000,98,11,11,32,3,2,0,2,0,79,0,2,1,0,1.200000,0.000000,0.000000,0.800000,0.741165,0.080102
1,3,7,38.333333,176,1,1,9,58,7,2,7,2,309,128,3,1,0,1.200000,0.200000,0.000000,0.200000,0.306828,0.570469
1,2,3,12.000000,47,0,0,0,0,1,1,1,1,26,26,0,0,0,0.466667,0.133333,0.000000,0.133333,0.566724,0.235612
1,0,1,0.000000,30,2,2,3,11,27,1,27,1,718,19,0,0,0,0.066667,0.000000,0.000000,0.000000,0.532157,0.098064
0,0,4,0.000000,320,0,0,0,8,5,1,5,1,125,26,0,0,0,1.000000,0.000000,0.000000,0.200000,0.849617,0.215714
0,2,5,22.000000,6,2,2,0,0,15,5,15,5,353,127,0,0,4,1.800000,0.400000,0.000000,0.600000,0.373371,0.133397
0,0,1,0.000000,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400000,0.000000,0.000000,0.000000,0.901244,0.242054
0,1,2,13.000000,49,1,1,3,172,72,32,72,32,1669,748,0,0,0,2.000000,0.600000,0.000000,0.200000,0.626170,0.235612
1,10,6,19.600000,78,4,4,0,0,52,9,52,9,1114,262,4,1,0,1.533333,0.266667,0.133333,0.866667,0.038951,0.016141
0,2,3,14.000000,88,7,7,10,130,16,0,16,0,451,0,0,0,0,1.000000,0.000000,0.200000,1.600000,0.164863,0.032823
2,0,2,0.000000,48,0,0,0,0,3,1,3,1,131,31,0,0,0,0.090909,0.000000,0.000000,0.000000,0.801231,0.357736
0,2,6,14.000000,35,72,71,0,0,283,37,283,37,7080,932,1,1,5,0.400000,0.000000,0.000000,0.600000,0.360774,0.357923
0,1,3,20.000000,56,48,47,62,35,38,7,38,7,1081,158,0,0,0,1.200000,0.200000,0.000000,0.200000,0.878966,0.206311
1,1,8,23.000000,301,0,0,0,0,4,4,4,4,112,112,1,0,0,0.933333,0.066667,0.066667,0.466667,0.033387,0.466905
0,0,2,0.000000,81,0,0,7,0,3,0,3,0,92,0,0,0,2,0.600000,0.000000,0.200000,1.400000,0.807824,0.197846
2,3,5,12.000000,63,2,2,0,0,5,0,5,0,108,0,1,0,0,0.409091,0.090909,0.136364,0.363636,0.685037,0.198292
1,0,2,0.000000,214,8,8,0,0,21,9,21,9,800,353,0,0,0,0.133333,0.000000,0.000000,0.000000,0.046946,0.108369
1,6,6,13.833333,96,105,102,404,17,75,13,75,13,2266,366,0,0,0,1.066667,0.066667,0.066667,0.400000,0.284107,0.206311
1,2,6,35.500000,160,1,1,1,116,5,3,5,3,171,113,1,0,0,0.866667,0.066667,0.000000,0.133333,0.112305,0.018566
