priority,NCommentT,NActor,meanCommentSize,ticketCleanedBodyLen,nticketsByCreatorOpen,nClosedticketsByCreatorOpen,nCommentsByCreator,NCommentByActorsT,NticketsCreatedInProject,NticketsCreatedInProjectT,NticketsCreatedInProjectClosed,NticketsCreatedInProjectClosedT,NActivityInProject,NActivityInProjectT,chainLength,longTimeHold,lateTriageDays,InitialActivityCount,InitialActionCount,recentActionCount,recentActivityCount,activitysequence,projectCoverage
2,0,2,0.000000,226,68,67,138,45,5,0,5,0,106,0,0,0,0,0.136364,0.000000,0.000000,0.000000,0.858716,0.130892
1,1,5,44.000000,108,2,2,0,0,2,0,2,0,60,0,1,0,0,1.133333,0.066667,0.000000,0.066667,0.593036,0.004753
0,3,4,31.666667,73,41,41,0,0,10,4,9,4,329,65,1,0,0,2.400000,0.400000,0.200000,0.600000,0.739870,0.739480
0,3,6,25.333333,117,7,7,10,154,29,9,29,9,919,298,0,0,0,2.800000,0.600000,0.600000,1.800000,0.654239,0.073325
2,1,6,5.000000,103,3,3,7,1,0,0,0,0,0,0,1,0,17,0.272727,0.000000,0.000000,0.454545,0.324709,0.016472
1,6,6,88.000000,141,5,5,9,6,3,0,3,0,99,0,1,0,0,1.266667,0.000000,0.066667,1.000000,0.033586,0.123061
2,6,3,31.000000,25,0,0,15,0,31,7,31,7,999,224,0,0,0,0.590909,0.045455,0.000000,0.272727,0.051761,0.182769
2,1,2,78.000000,108,126,124,471,147,43,12,43,12,1508,578,0,0,0,0.409091,0.090909,0.000000,0.045455,0.073770,0.182769
1,1,1,29.000000,108,12,11,0,0,5,0,5,0,161,0,0,0,0,0.400000,0.000000,0.000000,0.066667,0.038561,0.284085
1,0,2,0.000000,267,8,8,0,0,12,0,12,0,367,0,0,0,0,0.133333,0.000000,0.000000,0.000000,0.942432,0.299339
1,21,9,36.142857,57,0,0,1,0,78,12,77,12,2491,357,0,0,0,1.866667,0.000000,0.066667,2.066667,0.045456,0.182769
0,0,6,0.000000,324,0,0,0,3,3,0,3,0,74,0,1,0,0,3.600000,0.400000,0.000000,0.200000,0.602647,0.466905
0,0,2,0.000000,102,0,0,28,3,19,3,19,3,599,96,0,0,0,0.200000,0.000000,0.000000,0.200000,0.913166,0.357736
1,0,3,0.000000,35,0,0,0,68,3,0,3,0,95,0,1,0,0,0.400000,0.000000,0.000000,0.000000,0.912069,0.520031
0,3,4,13.000000,85,76,75,111,46,53,6,53,6,1428,142,0,0,0,1.400000,0.200000,0.200000,2.000000,0.183864,0.206311
0,2,2,19.500000,30,0,0,0,0,3,0,3,0,100,0,1,0,0,2.800000,0.200000,0.000000,0.400000,0.503520,0.007840
1,8,4,28.500000,71,0,0,0,1,7,7,7,7,213,213,2,0,5,1.666667,0.066667,0.066667,0.600000,0.873568,0.879953
2,7,5,21.714286,774,0,0,0,0,1,0,1,0,34,0,2,1,0,0.636364,0.136364,0.000000,0.500000,0.137001,0.004156
2,0,6,0.000000,103,3,3,0,0,4,1,4,1,227,26,3,1,0,0.045455,0.000000,0.000000,0.227273,0.363512,0.960680
1,0,2,0.000000,88,1,1,28,0,8,0,8,0,260,0,0,0,0,0.133333,0.000000,0.000000,0.200000,0.265234,0.056449
1,3,4,39.666667,250,0,0,0,27,8,2,8,2,226,60,0,0,11,0.666667,0.000000,0.000000,0.266667,0.261485,0.412437
0,3,3,23.333333,51,1,1,3,130,56,34,56,34,1296,803,0,0,0,1.200000,0.000000,0.000000,0.600000,0.875252,0.235612
0,7,5,19.571429,105,1,1,9,152,377,80,377,80,9736,2106,0,0,0,3.800000,1.800000,1.000000,1.400000,0.269390,0.235612
0,4,5,29.500000,67,4,4,0,0,266,51,266,51,6702,1453,1,1,13,0.800000,0.000000,0.200000,4.200000,0.895300,0.357923
0,5,7,13.600000,91,0,0,0,0,93,22,93,22,2001,425,1,1,0,3.800000,0.000000,0.200000,3.400000,0.099954,0.049914
1,0,3,0.000000,166,6,5,37,66,15,7,15,7,417,166,0,0,0,0.133333,0.000000,0.000000,0.000000,0.120854,0.327198
1,9,12,32.555556,137,80,80,156,6,27,5,27,5,860,138,4,0,12,1.666667,0.200000,0.000000,0.800000,0.031212,0.005492
0,6,9,25.500000,47,0,0,0,0,0,0,0,0,0,0,1,0,0,6.200000,1.400000,0.000000,1.400000,0.487009,0.472279
0,1,3,2.000000,30,0,0,0,0,69,14,69,14,2262,474,0,0,2,1.400000,0.400000,0.000000,0.200000,0.793182,0.206311
2,1,5,13.000000,23,0,0,0,0,5,0,5,0,114,0,0,0,3,0.181818,0.045455,0.000000,0.227273,0.392500,0.414802
0,0,6,0.000000,231,0,0,0,15,3,0,3,0,47,0,0,0,0,0.800000,0.000000,0.000000,0.400000,0.329594,0.056915
0,11,9,40.818182,167,4,4,10,110,20,2,20,2,621,60,4,0,0,4.200000,0.400000,0.000000,2.400000,0.160665,0.455431
1,3,5,14.000000,53,1,1,3,38,11,5,11,5,395,212,0,0,0,0.733333,0.000000,0.133333,0.866667,0.043632,0.098930
1,1,5,26.000000,155,1,1,0,0,33,7,33,7,1169,248,1,0,28,1.333333,0.066667,0.000000,0.133333,0.036262,0.357907
2,11,7,46.909091,139,57,57,100,24,20,1,20,1,480,42,2,0,0,1.090909,0.136364,0.272727,0.727273,0.055622,0.004724
0,0,6,0.000000,324,0,0,0,14,0,0,0,0,0,0,1,1,0,0.600000,0.000000,0.000000,0.400000,0.817256,0.520031
2,10,6,22.000000,36,1,1,9,11,12,2,12,2,392,77,3,0,0,1.409091,0.227273,0.000000,0.454545,0.253205,0.013024
2,0,1,0.000000,30,0,0,0,0,15,4,15,4,415,124,0,0,0,0.636364,0.000000,0.000000,0.000000,0.121156,0.130892
2,3,6,49.333333,265,5,5,0,0,16,1,16,1,399,46,0,0,0,0.909091,0.272727,0.181818,0.227273,0.718136,0.235612
2,6,8,140.833333,70,0,0,0,0,6,1,6,1,198,53,4,0,0,1.909091,0.318182,0.045455,0.318182,0.051008,0.004129
2,2,5,46.000000,116,11,11,0,0,13,0,13,0,338,0,2,1,0,0.136364,0.000000,0.136364,0.590909,0.074868,0.004283
1,1,1,47.000000,71,0,0,0,0,17,4,16,4,601,132,0,0,0,0.200000,0.000000,0.000000,0.066667,0.039727,0.108369
1,1,3,15.000000,255,0,0,0,1,5,1,5,1,190,33,1,0,0,0.400000,0.000000,0.000000,0.066667,0.790059,0.466905
1,5,6,19.200000,104,10,9,0,0,3,2,3,2,81,54,2,0,0,1.266667,0.400000,0.133333,0.866667,0.110267,0.006954
1,5,7,24.400000,410,0,0,0,0,3,1,3,1,92,9,0,0,0,1.533333,0.200000,0.000000,0.733333,0.051091,0.024065
1,4,5,24.500000,73,0,0,0,3,2,0,2,0,49,0,1,1,20,0.533333,0.133333,0.000000,0.866667,0.051128,0.273941
0,0,2,0.000000,90,1,1,34,44,19,5,19,5,748,156,0,0,0,0.200000,0.000000,0.000000,0.200000,0.851252,0.284085
2,3,5,27.000000,138,49,49,119,39,32,3,32,3,905,95,1,0,0,0.454545,0.090909,0.000000,0.227273,0.790044,0.077799
2,1,3,115.000000,80,1,1,39,8,18,0,18,0,578,0,0,0,0,0.318182,0.000000,0.000000,0.045455,0.811683,0.357736
2,2,5,16.500000,68,0,0,60,25,14,2,14,2,312,50,0,0,0,0.363636,0.000000,0.045455,0.363636,0.061296,0.008016
1,5,6,26.600000,76,0,0,21,58,12,2,12,2,397,76,2,0,4,1.400000,0.066667,0.133333,0.800000,0.047561,0.004162
2,2,5,63.000000,128,0,0,0,0,0,0,0,0,0,0,1,0,25,0.363636,0.000000,0.000000,0.090909,0.488386,0.186677
1,12,6,38.750000,269,67,66,137,16,26,1,26,1,682,19,0,0,0,1.400000,0.133333,0.066667,1.600000,0.090925,0.032823
1,4,6,37.750000,51,0,0,0,0,38,9,38,9,1028,266,1,0,3,0.733333,0.000000,0.066667,0.600000,0.476742,0.932754
1,12,3,43.916667,198,1,1,32,22,20,0,20,0,392,0,0,0,0,1.333333,0.400000,0.866667,2.066667,0.417149,0.036252
1,10,5,67.900000,127,0,0,0,0,0,0,0,0,0,0,1,1,0,1.600000,0.066667,0.066667,1.000000,0.430963,0.023517
0,4,4,45.750000,102,1,1,4,0,1,0,1,0,37,0,0,0,0,3.400000,0.000000,0.000000,1.400000,0.472606,0.067826
1,2,6,12.000000,256,4,0,4,62,4,4,0,0,90,90,2,0,21,0.666667,0.133333,0.066667,0.800000,0.116668,0.970630
1,10,5,20.000000,34,0,0,0,0,79,8,79,8,2274,251,0,0,0,1.333333,0.200000,0.200000,1.933333,0.041205,0.182769
1,0,3,0.000000,272,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066667,0.000000,0.000000,0.066667,0.373296,0.150463
2,2,5,18.500000,50,65,64,86,31,18,2,18,2,404,45,0,0,0,0.272727,0.000000,0.045455,0.500000,0.054921,0.032823
1,10,8,38.200000,606,0,0,3,0,15,2,14,1,532,71,2,1,34,1.733333,0.066667,0.066667,2.066667,0.036870,0.061092
1,2,6,6.000000,147,0,0,0,0,18,1,18,1,545,36,1,0,37,0.733333,0.133333,0.066667,0.866667,0.065276,0.257722
0,14,9,51.928571,261,2,2,4,18,338,47,338,47,8600,1202,0,0,0,5.600000,1.600000,0.000000,2.800000,0.111165,0.235612
2,8,5,33.000000,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545455,0.090909,0.181818,0.909091,0.278598,0.138503
1,0,4,0.000000,166,1,1,1,102,0,0,0,0,0,0,0,0,40,0.200000,0.066667,0.000000,0.066667,0.816513,0.231297
1,1,3,22.000000,82,0,0,1,1,4,1,4,1,97,27,0,0,0,0.266667,0.000000,0.000000,0.066667,0.077233,0.040471
1,10,6,18.500000,99,0,0,0,0,93,32,93,32,2647,758,0,0,0,1.600000,0.333333,0.133333,0.666667,0.047135,0.235612
0,0,1,0.000000,137,4,4,18,166,2,1,2,1,39,23,0,0,0,0.600000,0.000000,0.000000,0.000000,0.889543,0.416555
1,1,3,108.000000,32,0,0,0,0,30,7,30,7,868,194,0,0,0,0.533333,0.000000,0.000000,0.066667,0.240118,0.188180
1,4,6,69.500000,123,86,83,327,40,12,4,12,4,354,122,2,1,0,0.600000,0.000000,0.666667,1.400000,0.281773,0.066331
0,4,7,15.750000,72,1,1,0,0,415,70,415,70,11000,1947,0,0,0,2.400000,0.400000,0.000000,1.400000,0.673352,0.235612
0,0,5,0.000000,92,9,9,0,0,110,10,110,10,2856,345,2,1,0,2.400000,0.200000,0.000000,0.600000,0.158936,0.236809
1,1,4,12.000000,88,0,0,0,35,6,3,6,3,208,136,1,1,0,0.066667,0.000000,0.000000,0.266667,0.059763,0.007194
0,0,2,0.000000,77,2,2,54,14,44,9,44,9,1369,280,0,0,0,0.400000,0.000000,0.000000,0.200000,0.901244,0.206311
1,1,4,17.000000,55,0,0,0,0,35,11,35,11,809,334,0,0,0,0.266667,0.000000,0.066667,0.600000,0.050328,0.036582
0,4,8,19.000000,60,0,0,0,2,7,0,7,0,174,0,2,0,0,3.400000,0.000000,0.200000,3.000000,0.502285,0.004129
1,7,4,43.857143,174,0,0,0,20,19,0,19,0,337,0,0,0,0,1.133333,0.000000,0.066667,0.933333,0.032981,0.130892
1,10,6,49.400000,664,0,0,0,0,10,1,10,1,292,24,0,0,0,1.333333,0.133333,0.066667,1.066667,0.037025,0.008578
1,0,4,0.000000,319,0,0,0,68,0,0,0,0,0,0,1,0,0,0.466667,0.066667,0.000000,0.000000,0.752953,0.970617
0,6,5,7.833333,58,0,0,0,2,2,0,2,0,36,0,1,0,0,3.000000,0.000000,1.200000,4.000000,0.095903,0.005311
0,2,5,23.000000,32,1,1,33,31,145,13,145,13,3605,387,1,0,0,2.200000,0.400000,0.200000,1.600000,0.242928,0.049914
0,1,3,2.000000,200,0,0,0,22,4,1,4,1,152,59,0,0,0,0.800000,0.000000,0.000000,0.400000,0.835747,0.412437
1,0,0,0.000000,143,0,0,28,0,5,1,5,1,139,26,0,0,0,0.000000,0.000000,0.000000,0.000000,0.975212,0.076894
2,1,3,22.000000,70,0,0,0,0,25,3,25,3,659,77,0,0,6,0.227273,0.090909,0.000000,0.227273,0.515071,0.206311
0,2,6,276.000000,108,0,0,0,0,343,75,343,75,8828,1959,0,0,0,1.800000,0.200000,0.000000,0.600000,0.649569,0.235612
1,1,3,22.000000,68,0,0,0,0,7,0,7,0,159,0,0,0,24,0.066667,0.000000,0.066667,0.400000,0.389832,0.012675
1,0,3,0.000000,206,2,2,0,0,12,1,12,1,361,26,0,0,0,0.333333,0.000000,0.000000,0.066667,0.034512,0.018544
1,1,4,117.000000,19,6,6,55,19,35,5,35,5,1073,146,0,0,0,1.066667,0.066667,0.000000,0.333333,0.307290,0.098393
2,3,3,30.666667,154,1,1,0,0,0,0,0,0,0,0,0,0,2,0.363636,0.000000,0.000000,0.136364,0.260886,0.004479
0,2,3,43.000000,34,0,0,0,0,5,2,5,2,183,80,0,0,0,1.600000,0.200000,0.400000,2.000000,0.685317,0.215714
1,15,9,38.933333,335,3,3,0,0,4,0,4,0,69,0,2,1,10,1.333333,0.000000,0.200000,1.800000,0.038352,0.539677
2,18,8,28.055556,31,0,0,0,0,83,16,83,16,2526,587,0,0,2,1.681818,0.318182,0.000000,0.818182,0.052241,0.038925
1,1,1,136.000000,15,0,0,0,0,6,1,6,1,238,51,0,0,0,0.533333,0.066667,0.000000,0.066667,0.753437,0.138503
0,9,7,65.888889,140,0,0,57,0,376,12,376,12,9386,451,1,0,0,7.800000,2.600000,0.800000,2.200000,0.350067,0.352812
1,0,6,0.000000,326,0,0,0,68,0,0,0,0,0,0,2,1,0,0.200000,0.066667,0.000000,0.000000,0.402079,0.970669
0,2,3,21.000000,27,0,0,0,0,3,0,2,0,62,0,0,0,0,1.800000,0.200000,0.800000,3.200000,0.097872,0.103181
0,8,7,33.500000,74,0,0,3,0,26,22,26,22,655,556,0,0,0,3.000000,0.000000,0.200000,2.400000,0.102845,0.215714
1,3,4,8.666667,112,8,8,27,84,35,1,35,1,1035,33,0,0,0,0.466667,0.000000,0.000000,0.266667,0.043744,0.104977
0,0,4,0.000000,91,0,0,14,0,13,2,13,2,391,69,0,0,0,0.400000,0.000000,0.000000,0.200000,0.147984,0.022202
0,5,7,27.000000,26,23,23,211,76,16,2,16,2,476,64,2,1,0,2.000000,0.000000,0.200000,2.800000,0.539113,0.011825
0,6,4,40.833333,271,0,0,0,0,5,1,5,1,240,51,0,0,2,3.000000,0.200000,0.000000,1.800000,0.590931,0.239882
2,4,10,32.250000,162,38,36,0,0,1,1,1,1,28,28,3,1,0,0.454545,0.000000,0.090909,0.681818,0.234443,0.004338
0,5,5,27.600000,34,0,0,0,0,54,14,54,14,1682,383,0,0,0,2.000000,0.000000,0.200000,1.400000,0.111788,0.206311
0,3,7,38.666667,93,0,0,0,133,17,5,17,5,632,187,1,0,0,2.800000,0.600000,0.200000,0.800000,0.370667,0.874182
2,3,7,68.000000,90,0,0,3,0,7,2,7,2,248,71,1,0,0,1.409091,0.136364,0.090909,0.318182,0.243600,0.420398
0,4,5,27.000000,50,48,46,92,47,145,13,145,13,3605,387,0,0,0,2.400000,1.000000,0.000000,0.800000,0.461093,0.098930
1,10,3,25.500000,187,0,0,0,0,7,4,7,4,226,111,0,0,0,1.333333,0.333333,0.333333,1.066667,0.059015,0.022202
0,2,7,53.500000,139,3,2,38,0,13,2,13,2,450,65,0,0,4,2.200000,0.000000,0.800000,3.400000,0.100745,0.098393
0,3,5,20.666667,134,7,7,10,73,121,14,121,14,2951,328,2,2,0,1.600000,0.000000,0.200000,2.200000,0.145170,0.049914
0,3,5,5.000000,40,0,0,15,5,13,2,13,2,403,66,0,0,0,2.400000,0.600000,0.400000,2.600000,0.095578,0.171128
0,3,7,12.000000,56,0,0,0,0,13,3,13,3,439,112,0,0,0,2.800000,0.200000,0.200000,1.200000,0.533457,0.100638
2,4,3,38.500000,55,0,0,11,14,19,8,19,8,543,268,0,0,0,0.727273,0.227273,0.000000,0.227273,0.050113,0.182769
0,0,1,0.000000,127,0,0,0,0,7,4,7,4,183,112,0,0,4,1.200000,0.000000,0.000000,0.000000,0.884835,0.357736
2,0,5,0.000000,105,7,7,0,0,3,0,3,0,201,0,2,1,0,0.090909,0.000000,0.000000,0.409091,0.261084,0.102371
1,4,6,28.250000,140,2,2,0,0,13,0,13,0,393,0,4,1,0,1.000000,0.066667,0.000000,0.266667,0.041411,0.970361
1,6,8,16.500000,49,0,0,0,0,23,5,23,5,712,188,4,0,8,2.133333,0.066667,0.066667,0.733333,0.313488,0.017571
1,3,6,56.666667,168,9,6,0,0,99,18,96,17,3101,508,0,0,5,1.400000,0.200000,0.066667,0.466667,0.050093,0.182769
1,6,6,49.666667,60,7,7,77,286,5,1,5,1,153,11,1,1,0,0.933333,0.400000,0.200000,1.000000,0.271452,0.005031
0,2,6,10.000000,192,3,3,0,0,5,0,5,0,139,0,0,0,0,0.800000,0.000000,0.200000,1.400000,0.222746,0.004836
0,3,7,34.000000,28,0,0,0,0,1,1,1,1,13,13,0,0,0,1.400000,0.000000,0.000000,1.000000,0.807840,0.191149
0,7,4,14.142857,99,3,3,17,21,526,44,526,44,12667,946,0,0,0,2.400000,0.400000,0.600000,2.600000,0.136911,0.235612
2,0,1,0.000000,86,6,6,0,0,1,0,1,0,21,0,2,1,66,0.000000,0.000000,0.000000,0.272727,0.186297,0.004128
0,7,5,13.714286,78,1,1,67,97,67,5,67,5,2334,182,2,1,12,1.600000,0.000000,0.400000,3.800000,0.867408,0.448167
0,1,1,17.000000,55,65,64,86,26,13,2,13,2,341,38,1,0,0,0.600000,0.000000,0.000000,0.200000,0.881025,0.187955
1,19,8,31.842105,56,1,1,10,52,14,5,14,5,502,196,1,0,0,2.866667,0.333333,0.333333,1.600000,0.209128,0.311894
0,2,6,53.000000,108,6,6,0,0,37,1,37,1,1089,16,0,0,13,0.800000,0.000000,0.000000,2.400000,0.817901,0.357736
0,1,3,54.000000,137,11,10,0,0,75,14,75,14,1725,315,0,0,0,1.800000,0.000000,0.400000,0.800000,0.107326,0.038976
1,7,9,40.714286,142,3,2,0,0,15,1,15,1,517,53,3,1,0,1.533333,0.466667,0.066667,0.866667,0.454383,0.008233
1,2,3,23.000000,43,0,0,0,12,28,4,28,4,722,178,0,0,0,0.533333,0.000000,0.066667,0.466667,0.056016,0.008488
0,2,5,47.000000,129,2,2,7,1,1,0,1,0,17,0,0,0,0,1.800000,0.000000,0.200000,2.200000,0.123446,0.440392
1,4,6,67.500000,34,2,2,0,0,62,9,62,9,1439,173,3,1,0,0.533333,0.000000,0.200000,1.000000,0.054441,0.030464
1,1,1,25.000000,62,1,1,2,14,19,4,19,4,494,102,0,0,0,0.266667,0.000000,0.000000,0.066667,0.682173,0.073325
0,0,4,0.000000,202,8,8,24,576,8,3,8,3,377,152,1,0,11,1.000000,0.000000,0.000000,0.600000,0.429776,0.951299
0,7,9,25.857143,42,0,0,0,0,12,1,12,1,401,45,2,1,0,5.400000,0.400000,0.000000,1.800000,0.097737,0.061092
0,5,5,145.000000,71,0,0,0,13,0,0,0,0,0,0,0,0,0,2.600000,0.400000,0.600000,1.400000,0.598044,0.227424
1,7,4,33.857143,134,0,0,0,4,1,1,1,1,17,17,0,0,0,1.000000,0.333333,0.000000,0.466667,0.101361,0.132567
1,3,5,64.333333,13,0,0,0,0,42,12,42,12,1085,259,0,0,6,0.400000,0.000000,0.200000,0.733333,0.289193,0.097292
1,17,11,52.588235,303,0,0,0,0,0,0,0,0,0,0,2,0,0,1.933333,0.066667,0.000000,1.133333,0.391682,0.605194
1,13,11,31.230769,117,12,12,0,0,202,8,202,8,4905,266,1,0,0,2.533333,0.466667,0.066667,1.266667,0.030303,0.352812
1,0,2,0.000000,21,0,0,0,0,9,4,9,4,215,84,0,0,2,0.133333,0.000000,0.000000,0.000000,0.680007,0.149885
0,5,3,10.000000,120,2,2,9,54,328,52,328,52,8519,1422,0,0,0,2.200000,0.800000,0.800000,2.000000,0.708759,0.235612
1,0,2,0.000000,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.000000,0.000000,0.000000,0.817351,0.360547
2,6,9,25.500000,178,93,92,124,30,6,0,6,0,168,0,3,1,0,1.227273,0.136364,0.090909,0.681818,0.359156,0.965056
1,1,3,20.000000,98,8,8,0,0,14,2,14,2,350,51,0,0,0,0.266667,0.066667,0.000000,0.333333,0.037618,0.149885
1,0,1,0.000000,207,0,0,0,1,5,1,5,1,190,33,0,0,0,0.066667,0.000000,0.000000,0.000000,0.314837,0.217938
2,2,4,19.500000,118,85,85,266,40,14,2,14,2,573,225,0,0,0,0.272727,0.045455,0.090909,0.363636,0.144321,0.107085
1,1,2,34.000000,63,0,0,0,0,1,0,1,0,26,0,0,0,4,0.133333,0.000000,0.000000,0.066667,0.122638,0.004904
0,3,5,6.333333,161,0,0,0,0,87,9,87,9,2574,234,0,0,5,1.000000,0.000000,0.200000,1.800000,0.855824,0.107085
1,1,3,19.000000,64,26,20,0,0,45,8,45,8,859,126,0,0,0,0.200000,0.000000,0.133333,0.666667,0.051253,0.032823
0,1,5,10.000000,286,17,15,50,8,4,0,4,0,111,0,0,0,0,1.800000,0.000000,0.000000,0.400000,0.118752,0.012881
1,0,3,0.000000,298,8,8,0,0,34,21,34,21,671,409,0,0,0,0.066667,0.000000,0.000000,0.066667,0.550089,0.150463
2,3,5,296.333333,111,17,17,67,73,3,2,3,2,69,57,2,1,0,0.590909,0.000000,0.136364,0.409091,0.066242,0.004128
2,1,3,5.000000,111,83,82,304,74,1,1,1,1,35,35,1,0,0,0.409091,0.000000,0.000000,0.045455,0.227705,0.941657
1,17,7,24.705882,78,0,0,0,0,62,9,62,9,1344,185,2,1,5,2.800000,0.333333,0.066667,1.333333,0.042052,0.404537
0,1,5,50.000000,104,1,1,2,4,21,3,21,3,619,99,0,0,0,1.600000,0.000000,0.200000,1.400000,0.139186,0.038925
2,2,3,9.000000,18,0,0,0,0,2,0,2,0,92,0,0,0,0,0.681818,0.000000,0.000000,0.227273,0.351806,0.004248
2,1,5,30.000000,80,0,0,0,0,26,4,26,4,854,95,0,0,0,0.272727,0.000000,0.045455,0.500000,0.598846,0.357736
0,1,4,17.000000,123,10,10,0,0,45,4,45,4,1352,124,1,1,0,0.600000,0.000000,0.600000,1.800000,0.408403,0.007591
2,6,8,44.833333,187,11,11,48,47,3,0,3,0,158,0,5,0,4,1.000000,0.045455,0.045455,0.545455,0.053193,0.005204
0,0,1,0.000000,47,67,66,98,45,16,5,16,5,413,110,1,0,0,0.600000,0.000000,0.000000,0.000000,0.889543,0.221821
1,0,4,0.000000,135,0,0,0,0,88,12,88,12,2993,452,2,0,0,1.066667,0.000000,0.000000,0.000000,0.434537,0.386561
1,3,5,119.333333,266,0,0,0,0,3,2,3,2,92,71,0,0,6,1.066667,0.133333,0.000000,0.400000,0.616372,0.032966
1,8,4,61.250000,3291,0,0,0,0,5,1,5,1,128,17,0,0,4,1.600000,0.666667,0.000000,0.533333,0.490163,0.192233
0,2,5,36.000000,152,0,0,0,0,10,0,10,0,272,0,0,0,0,4.000000,0.200000,0.200000,1.000000,0.577051,0.192233
0,7,6,12.714286,191,0,0,0,0,29,0,29,0,1044,0,2,1,0,2.000000,0.000000,0.200000,3.000000,0.139064,0.018408
1,2,5,26.000000,147,0,0,0,89,27,7,27,7,919,179,0,0,33,0.266667,0.000000,0.133333,1.000000,0.037936,0.098393
0,0,0,0.000000,33,56,55,153,21,224,55,224,55,5483,1401,0,0,0,0.000000,0.000000,0.000000,0.000000,0.919604,0.235612
0,5,5,23.000000,132,3,3,4,0,5,0,5,0,238,0,1,1,10,1.200000,0.000000,0.200000,3.800000,0.474709,0.016143
1,2,4,45.000000,103,2,2,0,0,2,0,1,0,43,0,1,0,0,1.000000,0.066667,0.000000,0.133333,0.540902,0.004753
1,1,2,125.000000,46,0,0,0,0,17,2,17,2,317,46,0,0,0,0.266667,0.000000,0.000000,0.200000,0.060433,0.090044
2,6,8,21.833333,55,3,3,5,4,4,2,4,2,138,54,3,0,7,0.954545,0.181818,0.045455,0.500000,0.056391,0.043449
1,3,3,26.333333,25,18,18,196,45,54,18,54,18,1727,504,0,0,41,0.466667,0.000000,0.066667,1.066667,0.090922,0.310967
0,4,7,42.250000,307,0,0,1,0,3,0,3,0,95,0,0,0,0,1.400000,0.000000,0.600000,3.400000,0.106483,0.067883
1,2,7,14.500000,67,0,0,33,4,50,7,50,7,1337,175,0,0,0,0.866667,0.000000,0.066667,0.666667,0.038871,0.022202
0,8,6,23.750000,120,0,0,0,0,12,3,12,3,405,69,1,1,0,2.600000,0.000000,0.600000,3.400000,0.146668,0.029298
1,7,6,76.857143,157,2,2,0,0,2,0,2,0,63,0,1,0,0,1.666667,0.200000,0.133333,0.533333,0.035054,0.041789
2,5,7,24.000000,255,145,142,477,116,4,0,4,0,94,0,3,1,0,0.590909,0.045455,0.136364,0.772727,0.292140,0.004128
1,6,6,29.333333,10,0,0,30,24,25,1,25,1,799,36,0,0,29,0.866667,0.200000,0.000000,0.533333,0.032555,0.188180
1,2,4,6.500000,87,0,0,0,24,3,1,3,1,72,27,2,0,7,0.866667,0.000000,0.066667,1.200000,0.040186,0.007166
1,1,1,15.000000,53,0,0,4,21,37,16,37,16,802,258,0,0,0,0.133333,0.000000,0.066667,0.533333,0.103283,0.038976
0,3,4,22.666667,272,9,9,19,391,3,0,3,0,123,0,0,0,0,1.800000,0.000000,0.000000,1.000000,0.139413,0.004544
1,1,3,93.000000,74,0,0,4,2,8,0,8,0,193,0,0,0,0,0.600000,0.066667,0.000000,0.066667,0.078262,0.035812
2,4,4,23.500000,183,11,10,0,0,13,1,13,1,321,24,0,0,0,0.636364,0.000000,0.136364,0.409091,0.113557,0.357736
0,1,4,6.000000,97,0,0,0,0,71,12,71,12,1757,258,1,1,0,0.400000,0.200000,0.000000,0.400000,0.407910,0.049914
1,9,8,70.777778,224,0,0,0,0,1,0,1,0,29,0,1,0,10,1.733333,0.066667,0.400000,1.400000,0.035256,0.017636
1,1,3,12.000000,768,0,0,0,0,9,3,9,3,274,80,0,0,0,0.266667,0.066667,0.066667,0.533333,0.050236,0.100684
1,1,4,7.000000,44,0,0,0,0,101,12,101,12,3008,331,1,1,0,0.333333,0.000000,0.066667,0.533333,0.820510,0.180185
1,3,6,43.000000,163,0,0,0,7,39,8,39,8,1203,236,0,0,7,0.666667,0.200000,0.133333,0.200000,0.546778,0.098393
1,8,7,22.250000,70,1,0,0,0,29,10,28,9,905,297,4,0,0,1.066667,0.000000,0.133333,1.400000,0.038343,0.970452
0,0,1,0.000000,74,4,4,0,0,120,35,120,35,2891,905,0,0,0,1.200000,0.800000,0.000000,0.000000,0.805542,0.235612
1,0,4,0.000000,164,0,0,0,2,11,1,11,1,266,30,0,0,0,0.200000,0.000000,0.000000,0.533333,0.037775,0.149885
0,4,4,24.500000,92,24,24,0,0,36,12,36,12,1025,379,0,0,0,0.800000,0.000000,0.000000,0.800000,0.902512,0.036582
0,4,9,25.000000,130,0,0,0,0,83,8,83,8,2607,235,0,0,0,3.800000,0.000000,0.200000,2.000000,0.326416,0.107085
1,6,9,17.500000,49,4,4,0,0,7,0,7,0,150,0,1,1,6,0.600000,0.000000,0.266667,1.600000,0.332286,0.004133
0,1,4,3.000000,67,1,1,37,0,1,0,1,0,19,0,1,1,3,0.600000,0.200000,0.200000,2.200000,0.121835,0.004151
1,2,4,41.500000,68,1,1,0,0,9,1,9,1,265,44,1,1,0,0.466667,0.000000,0.133333,0.800000,0.046488,0.046819
1,4,6,7.500000,228,0,0,0,68,2,2,2,2,79,79,0,0,0,0.733333,0.000000,0.266667,1.000000,0.031095,0.127509
